OSCNet Image Quality Evaluation
Date: 2025-03-12 17:22:40
Results Directory: /home/mcosta/PycharmProjects/OSCNet/OSCNet/save_results

Filename                         PSNR        SSIM
--------------------------------------------------
1803.png                        37.34      0.9866
1804.png                        46.48      0.9944
1805.png                        41.88      0.9942
1806.png                        49.15      0.9959
1807.png                        42.55      0.9888
1808.png                        40.16      0.9801
1809.png                        44.29      0.9926
181.png                         34.44      0.9887
1810.png                        42.73      0.9922
1811.png                        40.84      0.9913
1812.png                        33.39      0.9798
1813.png                        30.78      0.9815
1814.png                        44.45      0.9930
1815.png                        42.91      0.9929
1816.png                        46.80      0.9943
1817.png                        40.14      0.9872
1818.png                        37.21      0.9764
1819.png                        43.49      0.9912
182.png                         25.32      0.9657
1820.png                        43.11      0.9921
1821.png                        45.05      0.9934
1822.png                        33.49      0.9794
1823.png                        37.06      0.9863
1824.png                        45.75      0.9940
1825.png                        44.20      0.9939
1826.png                        47.29      0.9947
1827.png                        42.63      0.9891
1828.png                        36.69      0.9801
1829.png                        44.17      0.9922
183.png                         34.55      0.9838
1830.png                        45.41      0.9930
1831.png                        45.19      0.9917
1832.png                        36.65      0.9811
1833.png                        33.33      0.9831
1834.png                        48.41      0.9941
1835.png                        42.63      0.9934
1836.png                        47.71      0.9949
1837.png                        38.12      0.9888
1838.png                        31.41      0.9795
1839.png                        47.52      0.9928
184.png                         48.22      0.9938
1840.png                        45.38      0.9921
1841.png                        43.76      0.9910
1842.png                        33.91      0.9765
1843.png                        36.59      0.9839
1844.png                        46.05      0.9925
1845.png                        43.77      0.9919
1846.png                        47.06      0.9939
1847.png                        38.99      0.9854
1848.png                        36.09      0.9738
1849.png                        41.19      0.9896
185.png                         42.15      0.9917
1850.png                        44.72      0.9905
1851.png                        37.88      0.9907
1852.png                        35.93      0.9809
1853.png                        36.50      0.9857
1854.png                        46.37      0.9938
1855.png                        41.73      0.9929
1856.png                        38.04      0.9942
1857.png                        38.39      0.9855
1858.png                        35.13      0.9751
1859.png                        40.65      0.9915
186.png                         46.53      0.9937
1860.png                        38.61      0.9919
1861.png                        41.90      0.9924
1862.png                        34.78      0.9808
1863.png                        36.46      0.9855
1864.png                        44.79      0.9940
1865.png                        41.03      0.9927
1866.png                        44.97      0.9939
1867.png                        37.71      0.9872
1868.png                        33.95      0.9779
1869.png                        42.15      0.9913
187.png                         39.31      0.9860
1870.png                        43.94      0.9923
1871.png                        36.16      0.9884
1872.png                        32.72      0.9763
1873.png                        33.49      0.9799
1874.png                        44.39      0.9906
1875.png                        43.72      0.9911
1876.png                        46.06      0.9919
1877.png                        41.34      0.9848
1878.png                        39.13      0.9768
1879.png                        44.22      0.9882
188.png                         40.18      0.9811
1880.png                        44.27      0.9894
1881.png                        43.01      0.9885
1882.png                        32.39      0.9743
1883.png                        36.05      0.9798
1884.png                        47.82      0.9922
1885.png                        43.45      0.9912
1886.png                        46.40      0.9919
1887.png                        40.58      0.9846
1888.png                        36.81      0.9785
1889.png                        46.02      0.9902
189.png                         46.92      0.9925
1890.png                        45.22      0.9903
1891.png                        31.00      0.9857
1892.png                        38.42      0.9775
1893.png                        36.96      0.9814
1894.png                        45.85      0.9913
1895.png                        43.23      0.9912
1896.png                        46.74      0.9926
1897.png                        40.52      0.9855
1898.png                        40.56      0.9787
1899.png                        44.89      0.9912
19.png                          45.67      0.9892
190.png                         44.93      0.9924
1900.png                        45.85      0.9901
1901.png                        43.50      0.9902
1902.png                        38.57      0.9782
1903.png                        31.06      0.9808
1904.png                        42.61      0.9913
1905.png                        39.59      0.9908
1906.png                        42.16      0.9919
1907.png                        39.72      0.9846
1908.png                        38.96      0.9751
1909.png                        43.27      0.9897
191.png                         44.09      0.9902
1910.png                        41.56      0.9891
1911.png                        38.62      0.9892
1912.png                        38.20      0.9792
1913.png                        30.65      0.9786
1914.png                        45.32      0.9908
1915.png                        41.76      0.9910
1916.png                        43.20      0.9919
1917.png                        40.31      0.9851
1918.png                        39.87      0.9769
1919.png                        47.10      0.9913
192.png                         28.33      0.9726
1920.png                        44.28      0.9893
1921.png                        37.90      0.9888
1922.png                        37.54      0.9778
1923.png                        38.06      0.9819
1924.png                        46.46      0.9914
1925.png                        44.56      0.9914
1926.png                        46.46      0.9921
1927.png                        42.14      0.9863
1928.png                        41.05      0.9796
1929.png                        44.29      0.9899
193.png                         27.61      0.9759
1930.png                        44.52      0.9895
1931.png                        34.68      0.9896
1932.png                        36.28      0.9789
1933.png                        37.07      0.9840
1934.png                        46.01      0.9922
1935.png                        42.97      0.9919
1936.png                        47.11      0.9927
1937.png                        40.17      0.9863
1938.png                        37.44      0.9777
1939.png                        45.17      0.9910
194.png                         46.46      0.9911
1940.png                        41.74      0.9902
1941.png                        45.00      0.9895
1942.png                        35.12      0.9784
1943.png                        31.47      0.9800
1944.png                        43.92      0.9914
1945.png                        42.45      0.9912
1946.png                        46.00      0.9925
1947.png                        41.83      0.9870
1948.png                        40.49      0.9786
1949.png                        45.34      0.9903
195.png                         42.76      0.9907
1950.png                        43.17      0.9902
1951.png                        33.80      0.9887
1952.png                        35.53      0.9780
1953.png                        30.22      0.9782
1954.png                        45.86      0.9908
1955.png                        42.09      0.9911
1956.png                        43.78      0.9917
1957.png                        40.25      0.9845
1958.png                        35.76      0.9740
1959.png                        44.18      0.9898
196.png                         44.73      0.9915
1960.png                        41.32      0.9889
1961.png                        36.14      0.9886
1962.png                        29.64      0.9749
1963.png                        35.31      0.9833
1964.png                        44.96      0.9901
1965.png                        42.06      0.9906
1966.png                        45.70      0.9913
1967.png                        41.22      0.9853
1968.png                        36.38      0.9740
1969.png                        44.18      0.9894
197.png                         40.53      0.9848
1970.png                        43.76      0.9886
1971.png                        38.43      0.9879
1972.png                        34.13      0.9753
1973.png                        37.40      0.9816
1974.png                        44.79      0.9922
1975.png                        40.59      0.9908
1976.png                        46.00      0.9920
1977.png                        40.24      0.9857
1978.png                        41.24      0.9808
1979.png                        46.68      0.9915
198.png                         38.32      0.9776
1980.png                        44.60      0.9912
1981.png                        44.20      0.9927
1982.png                        35.44      0.9807
1983.png                        38.70      0.9863
1984.png                        47.17      0.9939
1985.png                        43.99      0.9930
1986.png                        48.24      0.9948
1987.png                        37.99      0.9866
1988.png                        35.66      0.9777
1989.png                        46.09      0.9925
199.png                         37.78      0.9879
1990.png                        45.98      0.9920
1991.png                        44.79      0.9910
1992.png                        33.44      0.9777
1993.png                        34.38      0.9825
1994.png                        46.79      0.9912
1995.png                        42.92      0.9909
1996.png                        47.48      0.9922
1997.png                        40.54      0.9882
1998.png                        38.94      0.9825
1999.png                        44.54      0.9896
2.png                           33.28      0.9764
20.png                          45.90      0.9895
200.png                         43.45      0.9901
2000.png                        45.05      0.9890
201.png                         44.46      0.9919
202.png                         27.54      0.9737
203.png                         26.75      0.9734
204.png                         46.56      0.9928
205.png                         44.36      0.9928
206.png                         47.94      0.9933
207.png                         38.92      0.9878
208.png                         38.54      0.9811
209.png                         45.74      0.9910
21.png                          42.01      0.9896
210.png                         46.62      0.9920
211.png                         44.32      0.9918
212.png                         32.87      0.9801
213.png                         30.81      0.9812
214.png                         48.00      0.9929
215.png                         44.25      0.9928
216.png                         48.07      0.9939
217.png                         40.77      0.9880
218.png                         40.01      0.9813
219.png                         45.13      0.9910
22.png                          33.82      0.9786
220.png                         46.06      0.9918
221.png                         44.27      0.9919
222.png                         31.42      0.9796
223.png                         27.61      0.9757
224.png                         46.48      0.9927
225.png                         44.04      0.9927
226.png                         48.18      0.9939
227.png                         41.80      0.9874
228.png                         39.83      0.9802
229.png                         46.39      0.9921
23.png                          35.36      0.9826
230.png                         46.14      0.9913
231.png                         44.52      0.9906
232.png                         35.10      0.9781
233.png                         25.52      0.9690
234.png                         47.69      0.9920
235.png                         43.10      0.9909
236.png                         47.24      0.9920
237.png                         39.98      0.9876
238.png                         39.24      0.9815
239.png                         44.06      0.9894
24.png                          46.75      0.9919
240.png                         46.58      0.9900
241.png                         41.48      0.9903
242.png                         27.65      0.9715
243.png                         33.68      0.9822
244.png                         43.57      0.9923
245.png                         43.16      0.9918
246.png                         46.07      0.9926
247.png                         39.62      0.9883
248.png                         40.51      0.9838
249.png                         43.43      0.9905
25.png                          40.39      0.9915
250.png                         44.92      0.9912
251.png                         40.24      0.9906
252.png                         35.16      0.9796
253.png                         26.12      0.9718
254.png                         43.64      0.9918
255.png                         42.09      0.9913
256.png                         46.75      0.9926
257.png                         39.87      0.9878
258.png                         39.74      0.9820
259.png                         43.78      0.9900
26.png                          43.18      0.9925
260.png                         43.14      0.9901
261.png                         45.49      0.9929
262.png                         35.67      0.9804
263.png                         35.87      0.9836
264.png                         47.80      0.9941
265.png                         43.87      0.9934
266.png                         48.54      0.9952
267.png                         38.92      0.9878
268.png                         37.07      0.9793
269.png                         46.13      0.9927
27.png                          41.03      0.9864
270.png                         45.02      0.9930
271.png                         46.03      0.9923
272.png                         37.25      0.9812
273.png                         39.43      0.9857
274.png                         45.61      0.9912
275.png                         43.79      0.9919
276.png                         44.68      0.9929
277.png                         38.55      0.9863
278.png                         34.11      0.9740
279.png                         43.52      0.9897
28.png                          38.73      0.9781
280.png                         44.54      0.9898
281.png                         43.52      0.9909
282.png                         36.07      0.9780
283.png                         37.20      0.9840
284.png                         45.57      0.9919
285.png                         43.02      0.9908
286.png                         45.88      0.9934
287.png                         28.43      0.9793
288.png                         27.02      0.9686
289.png                         44.60      0.9898
29.png                          42.40      0.9897
290.png                         44.32      0.9882
291.png                         43.66      0.9899
292.png                         35.80      0.9779
293.png                         35.61      0.9822
294.png                         44.66      0.9913
295.png                         43.56      0.9914
296.png                         45.66      0.9924
297.png                         42.16      0.9863
298.png                         40.04      0.9787
299.png                         44.82      0.9901
3.png                           32.18      0.9800
30.png                          41.30      0.9896
300.png                         43.80      0.9906
301.png                         43.49      0.9904
302.png                         34.92      0.9787
303.png                         34.61      0.9812
304.png                         44.70      0.9921
305.png                         43.85      0.9909
306.png                         45.26      0.9928
307.png                         41.02      0.9852
308.png                         37.94      0.9743
309.png                         42.53      0.9904
31.png                          45.33      0.9904
310.png                         42.82      0.9905
311.png                         43.14      0.9894
312.png                         34.69      0.9765
313.png                         35.96      0.9820
314.png                         45.75      0.9918
315.png                         44.53      0.9916
316.png                         47.29      0.9925
317.png                         40.45      0.9849
318.png                         39.36      0.9760
319.png                         44.86      0.9902
32.png                          36.46      0.9778
320.png                         45.56      0.9907
321.png                         42.94      0.9895
322.png                         34.12      0.9779
323.png                         36.19      0.9827
324.png                         46.26      0.9922
325.png                         40.90      0.9914
326.png                         47.30      0.9928
327.png                         37.10      0.9847
328.png                         36.58      0.9768
329.png                         41.10      0.9889
33.png                          36.86      0.9831
330.png                         43.19      0.9903
331.png                         45.18      0.9913
332.png                         37.12      0.9816
333.png                         38.10      0.9857
334.png                         46.70      0.9927
335.png                         43.47      0.9921
336.png                         47.51      0.9940
337.png                         39.70      0.9866
338.png                         37.63      0.9775
339.png                         45.29      0.9914
34.png                          43.78      0.9918
340.png                         45.34      0.9916
341.png                         43.84      0.9907
342.png                         35.58      0.9809
343.png                         36.14      0.9843
344.png                         46.88      0.9930
345.png                         42.51      0.9924
346.png                         48.07      0.9941
347.png                         37.55      0.9851
348.png                         37.00      0.9768
349.png                         43.31      0.9907
35.png                          43.67      0.9925
350.png                         42.13      0.9901
351.png                         44.02      0.9907
352.png                         34.57      0.9783
353.png                         35.71      0.9826
354.png                         46.04      0.9923
355.png                         44.26      0.9925
356.png                         46.25      0.9928
357.png                         40.60      0.9861
358.png                         38.66      0.9776
359.png                         41.38      0.9897
36.png                          44.44      0.9927
360.png                         43.28      0.9907
361.png                         36.51      0.9882
362.png                         34.32      0.9747
363.png                         35.60      0.9826
364.png                         44.44      0.9921
365.png                         41.76      0.9922
366.png                         48.17      0.9941
367.png                         39.66      0.9840
368.png                         34.67      0.9732
369.png                         44.82      0.9908
37.png                          41.32      0.9864
370.png                         44.84      0.9912
371.png                         26.82      0.9835
372.png                         23.58      0.9660
373.png                         28.40      0.9794
374.png                         46.95      0.9945
375.png                         41.97      0.9927
376.png                         48.34      0.9942
377.png                         40.91      0.9886
378.png                         39.05      0.9843
379.png                         47.60      0.9932
38.png                          39.96      0.9796
380.png                         48.38      0.9938
381.png                         40.89      0.9880
382.png                         35.64      0.9781
383.png                         35.27      0.9803
384.png                         42.71      0.9904
385.png                         40.35      0.9895
386.png                         40.20      0.9916
387.png                         36.70      0.9836
388.png                         35.03      0.9703
389.png                         43.04      0.9910
39.png                          42.79      0.9906
390.png                         40.77      0.9894
391.png                         43.56      0.9894
392.png                         37.49      0.9778
393.png                         35.53      0.9813
394.png                         45.84      0.9907
395.png                         43.95      0.9904
396.png                         47.49      0.9923
397.png                         44.15      0.9873
398.png                         37.48      0.9766
399.png                         43.77      0.9886
4.png                           47.01      0.9915
40.png                          42.01      0.9909
400.png                         44.23      0.9891
401.png                         41.39      0.9886
402.png                         34.53      0.9739
403.png                         35.09      0.9806
404.png                         46.28      0.9917
405.png                         39.60      0.9905
406.png                         47.33      0.9927
407.png                         40.43      0.9857
408.png                         37.91      0.9747
409.png                         44.73      0.9898
41.png                          44.98      0.9887
410.png                         45.54      0.9910
411.png                         35.49      0.9869
412.png                         32.87      0.9759
413.png                         34.21      0.9814
414.png                         47.55      0.9918
415.png                         43.98      0.9909
416.png                         47.09      0.9910
417.png                         40.14      0.9851
418.png                         38.94      0.9791
419.png                         43.01      0.9893
42.png                          36.95      0.9778
420.png                         47.71      0.9907
421.png                         41.83      0.9903
422.png                         37.36      0.9786
423.png                         37.98      0.9839
424.png                         42.54      0.9923
425.png                         41.96      0.9917
426.png                         45.86      0.9928
427.png                         36.88      0.9848
428.png                         37.95      0.9810
429.png                         44.43      0.9918
43.png                          36.90      0.9809
430.png                         42.38      0.9914
431.png                         41.60      0.9897
432.png                         34.16      0.9758
433.png                         29.54      0.9761
434.png                         47.78      0.9926
435.png                         44.08      0.9920
436.png                         48.55      0.9931
437.png                         38.27      0.9847
438.png                         35.45      0.9768
439.png                         46.35      0.9911
44.png                          45.57      0.9904
440.png                         46.72      0.9912
441.png                         41.42      0.9908
442.png                         33.61      0.9750
443.png                         31.27      0.9807
444.png                         47.66      0.9928
445.png                         43.23      0.9925
446.png                         48.18      0.9935
447.png                         39.94      0.9844
448.png                         36.20      0.9737
449.png                         44.16      0.9904
45.png                          42.54      0.9900
450.png                         46.21      0.9915
451.png                         39.09      0.9885
452.png                         36.07      0.9776
453.png                         35.69      0.9837
454.png                         48.13      0.9927
455.png                         42.87      0.9910
456.png                         48.72      0.9928
457.png                         39.22      0.9853
458.png                         41.61      0.9817
459.png                         45.40      0.9911
46.png                          45.90      0.9906
460.png                         44.29      0.9905
461.png                         33.82      0.9874
462.png                         35.61      0.9790
463.png                         33.46      0.9812
464.png                         46.30      0.9930
465.png                         43.95      0.9917
466.png                         44.91      0.9922
467.png                         40.57      0.9868
468.png                         39.41      0.9830
469.png                         45.93      0.9916
47.png                          40.67      0.9831
470.png                         45.25      0.9921
471.png                         40.39      0.9900
472.png                         36.31      0.9799
473.png                         35.76      0.9822
474.png                         41.58      0.9924
475.png                         39.96      0.9910
476.png                         41.51      0.9920
477.png                         41.41      0.9876
478.png                         41.36      0.9824
479.png                         42.60      0.9908
48.png                          38.27      0.9735
480.png                         43.17      0.9922
481.png                         40.82      0.9906
482.png                         33.74      0.9766
483.png                         33.49      0.9817
484.png                         49.19      0.9938
485.png                         44.30      0.9923
486.png                         46.00      0.9937
487.png                         40.68      0.9869
488.png                         38.63      0.9797
489.png                         47.47      0.9920
49.png                          45.42      0.9896
490.png                         47.21      0.9926
491.png                         46.89      0.9920
492.png                         36.75      0.9798
493.png                         39.44      0.9859
494.png                         47.82      0.9945
495.png                         44.31      0.9938
496.png                         48.66      0.9951
497.png                         34.18      0.9854
498.png                         33.45      0.9751
499.png                         43.97      0.9913
5.png                           42.65      0.9910
50.png                          44.42      0.9897
500.png                         46.53      0.9927
501.png                         43.74      0.9864
502.png                         32.43      0.9716
503.png                         37.04      0.9772
504.png                         44.70      0.9867
505.png                         42.68      0.9866
506.png                         43.26      0.9871
507.png                         39.63      0.9799
508.png                         31.66      0.9655
509.png                         42.64      0.9832
51.png                          43.52      0.9902
510.png                         43.63      0.9857
511.png                         47.92      0.9936
512.png                         38.33      0.9812
513.png                         40.42      0.9862
514.png                         48.37      0.9950
515.png                         41.32      0.9921
516.png                         48.26      0.9951
517.png                         38.65      0.9881
518.png                         35.50      0.9783
519.png                         47.26      0.9928
52.png                          37.44      0.9779
520.png                         46.04      0.9923
521.png                         46.90      0.9911
522.png                         37.62      0.9794
523.png                         38.93      0.9831
524.png                         47.93      0.9928
525.png                         42.83      0.9916
526.png                         47.02      0.9923
527.png                         42.02      0.9869
528.png                         37.61      0.9773
529.png                         42.81      0.9908
53.png                          35.27      0.9818
530.png                         46.98      0.9915
531.png                         44.00      0.9915
532.png                         35.90      0.9803
533.png                         38.45      0.9851
534.png                         45.19      0.9913
535.png                         43.78      0.9928
536.png                         43.14      0.9931
537.png                         42.15      0.9885
538.png                         37.25      0.9783
539.png                         42.73      0.9892
54.png                          47.43      0.9920
540.png                         43.28      0.9886
541.png                         41.31      0.9904
542.png                         34.48      0.9782
543.png                         37.24      0.9832
544.png                         46.55      0.9932
545.png                         41.88      0.9926
546.png                         46.60      0.9941
547.png                         41.22      0.9880
548.png                         38.15      0.9793
549.png                         42.24      0.9900
55.png                          42.64      0.9922
550.png                         45.08      0.9914
551.png                         40.02      0.9903
552.png                         34.60      0.9768
553.png                         36.14      0.9815
554.png                         47.53      0.9932
555.png                         40.83      0.9922
556.png                         42.70      0.9934
557.png                         40.59      0.9860
558.png                         35.83      0.9746
559.png                         42.74      0.9909
56.png                          46.32      0.9928
560.png                         43.15      0.9910
561.png                         45.77      0.9924
562.png                         35.89      0.9813
563.png                         37.26      0.9849
564.png                         46.03      0.9920
565.png                         43.90      0.9928
566.png                         45.85      0.9938
567.png                         42.51      0.9887
568.png                         37.65      0.9797
569.png                         41.42      0.9889
57.png                          41.20      0.9865
570.png                         44.35      0.9898
571.png                         43.38      0.9910
572.png                         35.99      0.9778
573.png                         36.45      0.9817
574.png                         45.03      0.9927
575.png                         43.42      0.9928
576.png                         46.60      0.9934
577.png                         37.10      0.9838
578.png                         34.73      0.9700
579.png                         44.56      0.9911
58.png                          39.95      0.9806
580.png                         44.32      0.9907
581.png                         43.07      0.9902
582.png                         36.96      0.9777
583.png                         37.24      0.9835
584.png                         46.60      0.9938
585.png                         42.71      0.9926
586.png                         47.81      0.9942
587.png                         36.20      0.9843
588.png                         34.86      0.9705
589.png                         44.03      0.9913
59.png                          45.54      0.9906
590.png                         44.84      0.9921
591.png                         44.79      0.9910
592.png                         36.66      0.9777
593.png                         38.26      0.9834
594.png                         45.45      0.9917
595.png                         42.70      0.9916
596.png                         45.37      0.9926
597.png                         37.63      0.9838
598.png                         33.09      0.9703
599.png                         44.35      0.9894
6.png                           43.88      0.9918
60.png                          45.48      0.9910
600.png                         44.48      0.9898
601.png                         44.86      0.9909
602.png                         37.29      0.9796
603.png                         37.56      0.9817
604.png                         46.30      0.9906
605.png                         42.32      0.9913
606.png                         48.46      0.9940
607.png                         37.74      0.9859
608.png                         35.17      0.9745
609.png                         43.77      0.9897
61.png                          42.82      0.9905
610.png                         44.69      0.9886
611.png                         43.73      0.9934
612.png                         35.56      0.9827
613.png                         38.01      0.9866
614.png                         46.29      0.9945
615.png                         43.95      0.9939
616.png                         48.38      0.9958
617.png                         39.70      0.9883
618.png                         37.62      0.9818
619.png                         46.01      0.9938
62.png                          37.47      0.9789
620.png                         44.92      0.9930
621.png                         36.54      0.9894
622.png                         32.90      0.9751
623.png                         31.84      0.9800
624.png                         47.21      0.9949
625.png                         43.90      0.9934
626.png                         46.39      0.9947
627.png                         41.26      0.9888
628.png                         40.72      0.9836
629.png                         49.44      0.9948
63.png                          37.35      0.9835
630.png                         47.46      0.9940
631.png                         43.46      0.9894
632.png                         33.87      0.9646
633.png                         35.52      0.9768
634.png                         47.32      0.9935
635.png                         40.00      0.9924
636.png                         48.51      0.9941
637.png                         37.76      0.9810
638.png                         34.20      0.9681
639.png                         44.25      0.9898
64.png                          43.77      0.9913
640.png                         43.98      0.9908
641.png                         41.22      0.9908
642.png                         35.15      0.9778
643.png                         33.60      0.9815
644.png                         41.41      0.9939
645.png                         41.36      0.9939
646.png                         42.30      0.9949
647.png                         35.37      0.9831
648.png                         33.88      0.9722
649.png                         42.92      0.9918
65.png                          42.70      0.9913
650.png                         41.48      0.9916
651.png                         41.38      0.9903
652.png                         35.40      0.9799
653.png                         36.14      0.9854
654.png                         44.93      0.9926
655.png                         43.49      0.9924
656.png                         45.62      0.9935
657.png                         39.23      0.9867
658.png                         36.23      0.9783
659.png                         41.71      0.9894
66.png                          47.55      0.9925
660.png                         43.90      0.9909
661.png                         41.53      0.9902
662.png                         33.26      0.9768
663.png                         36.72      0.9847
664.png                         45.13      0.9927
665.png                         42.69      0.9928
666.png                         45.68      0.9942
667.png                         42.34      0.9880
668.png                         36.81      0.9781
669.png                         40.54      0.9902
67.png                          40.16      0.9864
670.png                         41.26      0.9897
671.png                         39.78      0.9918
672.png                         33.30      0.9798
673.png                         35.89      0.9854
674.png                         46.33      0.9939
675.png                         42.14      0.9940
676.png                         47.43      0.9951
677.png                         37.85      0.9873
678.png                         36.34      0.9787
679.png                         43.26      0.9924
68.png                          39.48      0.9786
680.png                         42.76      0.9923
681.png                         42.36      0.9902
682.png                         33.51      0.9764
683.png                         36.65      0.9839
684.png                         44.08      0.9916
685.png                         40.20      0.9914
686.png                         45.49      0.9932
687.png                         42.82      0.9870
688.png                         36.70      0.9764
689.png                         41.01      0.9890
69.png                          42.84      0.9895
690.png                         43.55      0.9896
691.png                         45.10      0.9897
692.png                         36.43      0.9787
693.png                         38.91      0.9814
694.png                         46.46      0.9904
695.png                         44.15      0.9901
696.png                         46.55      0.9913
697.png                         35.46      0.9806
698.png                         32.88      0.9684
699.png                         43.60      0.9874
7.png                           40.76      0.9850
70.png                          45.28      0.9905
700.png                         43.55      0.9876
701.png                         41.57      0.9879
702.png                         34.70      0.9737
703.png                         35.80      0.9799
704.png                         43.88      0.9905
705.png                         42.95      0.9906
706.png                         45.54      0.9923
707.png                         37.38      0.9822
708.png                         36.29      0.9712
709.png                         42.69      0.9889
71.png                          39.06      0.9912
710.png                         41.33      0.9885
711.png                         44.19      0.9915
712.png                         33.18      0.9774
713.png                         37.96      0.9842
714.png                         46.78      0.9930
715.png                         45.80      0.9928
716.png                         47.50      0.9940
717.png                         41.03      0.9853
718.png                         38.79      0.9774
719.png                         43.73      0.9909
72.png                          35.39      0.9792
720.png                         43.62      0.9914
721.png                         42.02      0.9901
722.png                         35.77      0.9776
723.png                         36.13      0.9827
724.png                         47.69      0.9927
725.png                         43.68      0.9916
726.png                         45.27      0.9923
727.png                         40.62      0.9872
728.png                         40.52      0.9822
729.png                         46.89      0.9908
73.png                          30.16      0.9792
730.png                         44.93      0.9913
731.png                         29.31      0.9847
732.png                         32.89      0.9745
733.png                         36.53      0.9823
734.png                         44.44      0.9914
735.png                         42.05      0.9902
736.png                         43.27      0.9915
737.png                         40.09      0.9858
738.png                         41.70      0.9802
739.png                         44.25      0.9908
74.png                          47.75      0.9942
740.png                         41.65      0.9904
741.png                         40.75      0.9892
742.png                         35.77      0.9789
743.png                         31.70      0.9796
744.png                         48.82      0.9926
745.png                         43.83      0.9913
746.png                         48.60      0.9926
747.png                         40.49      0.9868
748.png                         41.33      0.9819
749.png                         46.70      0.9906
75.png                          41.95      0.9926
750.png                         47.89      0.9915
751.png                         40.55      0.9894
752.png                         33.23      0.9779
753.png                         37.69      0.9840
754.png                         49.71      0.9932
755.png                         44.03      0.9918
756.png                         49.57      0.9933
757.png                         41.90      0.9870
758.png                         42.66      0.9825
759.png                         48.19      0.9926
76.png                          49.35      0.9947
760.png                         48.15      0.9922
761.png                         40.72      0.9896
762.png                         35.34      0.9784
763.png                         35.02      0.9824
764.png                         47.46      0.9919
765.png                         43.43      0.9912
766.png                         45.38      0.9917
767.png                         41.16      0.9858
768.png                         39.82      0.9807
769.png                         44.68      0.9898
77.png                          42.69      0.9893
770.png                         46.05      0.9901
771.png                         41.96      0.9907
772.png                         33.60      0.9786
773.png                         32.42      0.9821
774.png                         48.32      0.9939
775.png                         43.51      0.9927
776.png                         48.55      0.9937
777.png                         38.06      0.9865
778.png                         36.70      0.9800
779.png                         46.86      0.9921
78.png                          40.89      0.9830
780.png                         45.65      0.9923
781.png                         34.45      0.9873
782.png                         35.31      0.9779
783.png                         38.66      0.9836
784.png                         46.25      0.9920
785.png                         42.70      0.9912
786.png                         47.90      0.9922
787.png                         41.97      0.9878
788.png                         42.45      0.9826
789.png                         47.28      0.9907
79.png                          46.39      0.9935
790.png                         45.79      0.9906
791.png                         39.35      0.9896
792.png                         36.08      0.9787
793.png                         34.93      0.9830
794.png                         48.10      0.9926
795.png                         42.84      0.9922
796.png                         48.04      0.9929
797.png                         40.92      0.9868
798.png                         39.98      0.9819
799.png                         45.01      0.9905
8.png                           37.57      0.9772
80.png                          46.07      0.9936
800.png                         46.87      0.9911
801.png                         40.84      0.9881
802.png                         38.11      0.9779
803.png                         37.19      0.9817
804.png                         45.99      0.9921
805.png                         43.75      0.9913
806.png                         47.56      0.9922
807.png                         40.35      0.9864
808.png                         41.63      0.9807
809.png                         43.02      0.9899
81.png                          34.88      0.9906
810.png                         45.97      0.9910
811.png                         30.32      0.9838
812.png                         38.27      0.9787
813.png                         37.30      0.9830
814.png                         47.49      0.9924
815.png                         41.49      0.9911
816.png                         47.29      0.9923
817.png                         41.12      0.9864
818.png                         40.46      0.9809
819.png                         48.12      0.9914
82.png                          34.58      0.9789
820.png                         48.15      0.9912
821.png                         35.98      0.9905
822.png                         35.44      0.9811
823.png                         33.99      0.9835
824.png                         48.41      0.9947
825.png                         42.78      0.9931
826.png                         47.04      0.9946
827.png                         38.37      0.9886
828.png                         38.43      0.9829
829.png                         43.21      0.9923
83.png                          34.67      0.9845
830.png                         46.85      0.9936
831.png                         42.01      0.9903
832.png                         31.50      0.9767
833.png                         33.81      0.9824
834.png                         47.05      0.9936
835.png                         43.21      0.9923
836.png                         47.34      0.9934
837.png                         38.84      0.9880
838.png                         37.07      0.9819
839.png                         45.87      0.9917
84.png                          43.94      0.9937
840.png                         45.98      0.9926
841.png                         38.94      0.9900
842.png                         34.25      0.9784
843.png                         32.85      0.9830
844.png                         44.26      0.9934
845.png                         42.24      0.9924
846.png                         41.90      0.9932
847.png                         40.90      0.9884
848.png                         40.65      0.9832
849.png                         44.75      0.9919
85.png                          43.52      0.9932
850.png                         42.31      0.9929
851.png                         41.56      0.9903
852.png                         35.86      0.9794
853.png                         35.61      0.9836
854.png                         47.33      0.9936
855.png                         43.81      0.9930
856.png                         44.91      0.9934
857.png                         41.55      0.9882
858.png                         40.87      0.9822
859.png                         46.09      0.9916
86.png                          48.00      0.9944
860.png                         46.31      0.9924
861.png                         44.34      0.9926
862.png                         36.59      0.9814
863.png                         35.02      0.9857
864.png                         45.35      0.9940
865.png                         44.22      0.9933
866.png                         48.66      0.9950
867.png                         41.85      0.9894
868.png                         40.56      0.9835
869.png                         46.43      0.9933
87.png                          40.78      0.9886
870.png                         46.14      0.9933
871.png                         42.38      0.9910
872.png                         36.64      0.9806
873.png                         34.28      0.9835
874.png                         48.20      0.9933
875.png                         43.96      0.9926
876.png                         47.22      0.9935
877.png                         41.97      0.9884
878.png                         40.73      0.9826
879.png                         44.15      0.9915
88.png                          40.62      0.9845
880.png                         46.44      0.9925
881.png                         31.26      0.9882
882.png                         30.01      0.9778
883.png                         32.15      0.9845
884.png                         48.94      0.9942
